# units: molT2/s
t_seconds,value
1.873044e+05,2.601260e-18
1.878934e+05,2.575505e-18
1.884825e+05,2.550005e-18
1.890715e+05,2.524757e-18
1.896605e+05,2.499758e-18
1.902495e+05,2.475008e-18
1.908385e+05,2.450503e-18
1.914275e+05,2.426240e-18
1.920165e+05,2.402217e-18
1.926055e+05,2.378432e-18
1.931945e+05,2.354883e-18
1.937835e+05,2.331567e-18
1.943725e+05,2.308482e-18
1.949615e+05,2.285625e-18
1.955505e+05,2.262995e-18
1.961396e+05,2.240589e-18
1.967286e+05,2.218404e-18
1.973176e+05,2.196439e-18
1.979066e+05,2.174692e-18
1.984956e+05,2.153160e-18
1.990846e+05,2.131841e-18
1.996736e+05,2.110734e-18
2.002626e+05,2.089835e-18
2.008516e+05,2.069143e-18
2.014406e+05,2.048656e-18
2.020296e+05,2.028372e-18
2.026186e+05,2.008289e-18
2.032076e+05,1.988405e-18
2.037967e+05,1.968717e-18
2.043857e+05,1.949224e-18
2.049747e+05,1.929925e-18
2.055637e+05,1.910816e-18
2.061527e+05,1.891897e-18
2.067417e+05,1.873165e-18
2.073307e+05,1.854619e-18
2.079197e+05,1.836256e-18
2.085087e+05,1.818075e-18
2.090977e+05,1.800074e-18
2.096867e+05,1.782251e-18
2.102757e+05,1.764604e-18
2.108647e+05,1.747133e-18
2.114538e+05,1.729834e-18
2.120428e+05,1.712707e-18
2.126318e+05,1.695749e-18
2.132208e+05,1.678959e-18
2.138098e+05,1.662335e-18
2.143988e+05,1.645876e-18
2.149878e+05,1.629580e-18
2.155768e+05,1.613446e-18
2.161658e+05,1.597471e-18
2.167548e+05,1.581654e-18
2.173438e+05,1.565994e-18
2.179328e+05,1.550488e-18
2.185218e+05,1.535137e-18
2.191109e+05,1.519937e-18
2.196999e+05,1.504888e-18
2.202889e+05,1.489988e-18
2.208779e+05,1.475235e-18
2.214669e+05,1.460629e-18
2.220559e+05,1.446167e-18
2.226449e+05,1.431848e-18
2.232339e+05,1.417671e-18
2.238229e+05,1.403635e-18
2.244119e+05,1.389737e-18
2.250009e+05,1.375977e-18
2.255899e+05,1.362353e-18
2.261789e+05,1.348864e-18
2.267680e+05,1.335509e-18
2.273570e+05,1.322286e-18
2.279460e+05,1.309194e-18
2.285350e+05,1.296231e-18
2.291240e+05,1.283397e-18
2.297130e+05,1.270690e-18
2.303020e+05,1.258109e-18
2.308910e+05,1.245652e-18
2.314800e+05,1.233318e-18
2.320690e+05,1.221107e-18
2.326580e+05,1.209017e-18
2.332470e+05,1.197046e-18
2.338360e+05,1.185194e-18
2.344251e+05,1.173459e-18
2.350141e+05,1.161841e-18
2.356031e+05,1.150337e-18
2.361921e+05,1.138947e-18
2.367811e+05,1.127670e-18
2.373701e+05,1.116505e-18
2.379591e+05,1.105450e-18
2.385481e+05,1.094505e-18
2.391371e+05,1.083668e-18
2.397261e+05,1.072939e-18
2.403151e+05,1.062315e-18
2.409041e+05,1.051797e-18
2.414931e+05,1.041383e-18
2.420822e+05,1.031072e-18
2.426712e+05,1.020864e-18
2.432602e+05,1.010756e-18
2.438492e+05,1.000748e-18
2.444382e+05,9.908396e-19
2.450272e+05,9.810292e-19
2.456162e+05,9.713158e-19
2.462052e+05,9.616987e-19
2.467942e+05,9.521767e-19
2.473832e+05,9.427491e-19
2.479722e+05,9.334148e-19
2.485612e+05,9.241729e-19
2.491502e+05,9.150225e-19
2.497393e+05,9.059627e-19
2.503283e+05,8.969926e-19
2.509173e+05,8.881114e-19
2.515063e+05,8.793180e-19
2.520953e+05,8.706118e-19
2.526843e+05,8.619917e-19
2.532733e+05,8.534570e-19
2.538623e+05,8.450068e-19
2.544513e+05,8.366402e-19
2.550403e+05,8.283565e-19
2.556293e+05,8.201548e-19
2.562183e+05,8.120343e-19
2.568073e+05,8.039943e-19
2.573964e+05,7.960338e-19
2.579854e+05,7.881521e-19
2.585744e+05,7.803485e-19
2.591634e+05,7.726221e-19
2.597524e+05,7.649723e-19
2.603414e+05,7.573982e-19
2.609304e+05,7.498991e-19
2.615194e+05,7.424742e-19
2.621084e+05,7.351228e-19
2.626974e+05,7.278443e-19
2.632864e+05,7.206378e-19
2.638754e+05,7.135026e-19
2.644644e+05,7.064381e-19
2.650535e+05,6.994436e-19
2.656425e+05,6.925182e-19
2.662315e+05,6.856615e-19
2.668205e+05,6.788727e-19
2.674095e+05,6.721510e-19
2.679985e+05,6.654960e-19
2.685875e+05,6.589068e-19
2.691765e+05,6.523828e-19
2.697655e+05,6.459235e-19
2.703545e+05,6.395281e-19
2.709435e+05,6.331960e-19
2.715325e+05,6.269267e-19
2.721215e+05,6.207194e-19
2.727106e+05,6.145735e-19
2.732996e+05,6.084885e-19
2.738886e+05,6.024638e-19
2.744776e+05,5.964987e-19
2.750666e+05,5.905927e-19
2.756556e+05,5.847451e-19
2.762446e+05,5.789555e-19
2.768336e+05,5.732231e-19
2.774226e+05,5.675476e-19
2.780116e+05,5.619282e-19
2.786006e+05,5.563644e-19
2.791896e+05,5.508558e-19
2.797786e+05,5.454017e-19
2.803676e+05,5.400016e-19
2.809567e+05,5.346549e-19
2.815457e+05,5.293612e-19
2.821347e+05,5.241199e-19
2.827237e+05,5.189305e-19
2.833127e+05,5.137925e-19
2.839017e+05,5.087054e-19
2.844907e+05,5.036686e-19
2.850797e+05,4.986817e-19
2.856687e+05,4.937442e-19
2.862577e+05,4.888555e-19
2.868467e+05,4.840153e-19
2.874357e+05,4.792230e-19
2.880247e+05,4.744781e-19
2.886138e+05,4.697802e-19
2.892028e+05,4.651289e-19
2.897918e+05,4.605235e-19
2.903808e+05,4.559638e-19
2.909698e+05,4.514493e-19
2.915588e+05,4.469794e-19
2.921478e+05,4.425538e-19
2.927368e+05,4.381720e-19
2.933258e+05,4.338336e-19
2.939148e+05,4.295381e-19
2.945038e+05,4.252852e-19
