# units: molT2/s
t_seconds,value
2.546510e+04,4.455047e-17
2.562526e+04,4.415652e-17
2.578541e+04,4.376653e-17
2.594557e+04,4.338045e-17
2.610573e+04,4.299822e-17
2.626589e+04,4.261981e-17
2.642604e+04,4.224517e-17
2.658620e+04,4.187426e-17
2.674636e+04,4.150703e-17
2.690652e+04,4.114344e-17
2.706668e+04,4.078346e-17
2.722683e+04,4.042702e-17
2.738699e+04,4.007411e-17
2.754715e+04,3.972467e-17
2.770731e+04,3.937867e-17
2.786746e+04,3.903607e-17
2.802762e+04,3.869682e-17
2.818778e+04,3.836090e-17
2.834794e+04,3.802826e-17
2.850810e+04,3.769886e-17
2.866825e+04,3.737267e-17
2.882841e+04,3.704966e-17
2.898857e+04,3.672978e-17
2.914873e+04,3.641300e-17
2.930889e+04,3.609929e-17
2.946904e+04,3.578862e-17
2.962920e+04,3.548094e-17
2.978936e+04,3.517622e-17
2.994952e+04,3.487444e-17
3.010967e+04,3.457556e-17
3.026983e+04,3.427954e-17
3.042999e+04,3.398637e-17
3.059015e+04,3.369599e-17
3.075031e+04,3.340839e-17
3.091046e+04,3.312353e-17
3.107062e+04,3.284139e-17
3.123078e+04,3.256192e-17
3.139094e+04,3.228512e-17
3.155110e+04,3.201093e-17
3.171125e+04,3.173934e-17
3.187141e+04,3.147032e-17
3.203157e+04,3.120385e-17
