dt_s,dx_m,n_cells,n_steps,tau_fitted_s,fit_rmse_norm,tau_pred_s,tau_pred_bot_s,tau_pred_SPP_s,tau_pred_PPL_s,tau_pred_PPL_outlet_s,e_pred,e_bot,e_SPP,Pi,Pi_bot,G_mix_pred,G_mix,G_P,height_m,area_m2,temperature_C,K_s_mol_m3_Pa,D_l_m2_s,Bo,nozzle_flow_cm3_s,h_l0_m_s,a_0_1_m,eps_g0,eps_gH,u_g0_m_s,d_b0_m,P_top_Pa,E_l_m2_s,E_g_m2_s,sample_id,k_s_scale,p_top_scale,e_l_scale
298.435119953572,0.001365638766519824,681,200,30258.912521315135,0.001213064705152576,29843.511995357196,35769.751377317654,28300.89490017115,3031.136761143258,1779.7915210794297,0.013919290934075169,-0.15406422029248595,0.06918571402249693,0.10710391921652368,0.12644941051206582,1157.4181046235435,1141.5288326916727,1.5439416439633116,0.93,0.13,550.0,0.00046149686311782357,2.010668403011028e-09,11268.506758079891,21.053845172253457,1.7412141274688053e-05,1.6015769922307588,0.002493062191416771,0.006327229851795056,0.0006478106206847218,0.009339777744725114,11883.860538925916,2.5039502508367494e-08,2.1445270593635673e-05,10,0.9716139499766778,0.09773715386895235,1.176966639732201e-06
2384.3651155423386,0.008773584905660377,106,201,239605.98913443295,1.8409253502863588e-06,238436.51155423385,236826.8037524249,235143.0175688906,6556.519006936992,6473.429679259138,0.004904775583973852,0.011735096441673788,0.01897981752417902,0.0278831116259538,0.028037440085484165,27.744096364123617,27.608681974867586,0.02573724673159754,0.93,0.13,550.0,2.7943679257987246e-05,2.010668403011028e-09,202668.0694750917,0.8704295937280011,1.8880797060512195e-05,0.223608659230336,0.00013861625181043157,0.0001421831595824399,2.678244903778465e-05,0.003719433378498415,712896.2693035129,1.3074423659750928e-07,8.86612303713802e-07,11,0.058831317719710334,5.863115957755678,1.5982339210181506e-05
160.6513569738414,0.01660714285714286,56,200,16069.992168509847,6.098439335306877e-07,16065.13569738414,27194.34710060843,15871.386090368382,385.93513658847445,58.88177989462827,0.0003022987926892181,-0.4090686527954809,0.012513467759567028,0.024316410324280426,0.03333736823392725,0.023254861252619934,0.023247833460632146,14.579868308656993,0.93,0.13,550.0,0.00014283026903257528,2.010668403011028e-09,7223.680753875055,32.46366193030663,1.6615925612719612e-05,2.204471805035751,0.003889026814650296,0.059430870651509905,0.0009988819055478963,0.010584921446760511,1258.446701209615,0.00231508929163897,3.306721450926387e-05,12,0.3007081801887384,0.01034991941121486,0.09556225268637371
305.10783533369073,0.01660714285714286,56,200,30653.085046952285,1.0991827767176648e-08,30510.78353336907,37549.93626259835,30438.00880957642,145.43363332061617,91.42251548067834,0.004663974408509743,-0.18367144933121177,0.007066041629773062,0.004778027177482772,0.005554311048307087,0.007123119062913268,0.007090051245349933,1.2831970461744433,0.93,0.13,550.0,1.9702409261559547e-05,2.010668403011028e-09,12193.21210713336,19.49654450789393,1.755690443211571e-05,1.5133559351059191,0.0023039940505798413,0.0052504712636937895,0.0005998936771659671,0.009134641747390058,14298.651350391045,0.003979626670768209,1.985901716251176e-05,13,0.04148053262453827,0.11759726416967715,0.1914224735620039
8094.771037086208,0.01660714285714286,56,201,812943.901926624,4.5712760386972465e-08,809477.1037086208,517988.74782336206,517093.1861109063,504123.5452211746,502574.8031678825,0.004282762541547005,0.5694238636315779,0.5721419731728268,0.9749181748317411,0.9762261233825049,0.028927311948419077,0.028803951464040346,0.006167222030071601,0.93,0.13,550.0,0.000519802365196336,2.010668403011028e-09,614019.6002471817,0.21263125721745263,1.7404810519321525e-05,0.11091505630618669,4.5752754701941287e-05,4.6034902296660985e-05,6.542500222075466e-06,0.002475015902744807,2975081.339318509,3.6936288098237866e-05,2.165844201088117e-07,14,1.0943676319782252,24.468141617883948,0.0068913292780959715
268.122456182861,0.01660714285714286,56,200,24284.829374777444,0.00010516673631939988,26812.245618286102,28551.007668617665,18437.850402475236,14791.874742685732,4047.7010425137883,-0.09426350479890226,-0.14942303765094306,0.31711825644909586,0.8022559257070422,1.0573549078016777,0.7717878547166895,0.8521108057430455,6.496929426549818,0.93,0.13,550.0,0.004403102558064054,2.010668403011028e-09,7816.805878797949,30.063006784180043,1.6754776702543057e-05,2.0829376865053244,0.003593934477571221,0.026677082040321595,0.000925015593359386,0.01035249734311829,2824.101351958761,4.179600456574214e-05,3.06219272570076e-05,15,9.270086560698454,0.023226427765102073,0.0017654805129344504
9462.051781670798,0.01660714285714286,56,200,941280.6471389042,0.0001280948570179401,946205.1781670798,584512.0158098369,583702.5112625317,617953.5255735546,616433.1102309151,-0.0052045065296673345,0.6103700551557817,0.6126033878164088,1.0586788880468219,1.0598163755674859,1.239119927573808,1.245602674828323,0.004935521665915157,0.93,0.13,550.0,0.0005102276112742222,2.010668403011028e-09,725735.33458219,0.1703736993128136,1.7099616828385346e-05,0.10004683773779623,3.870982548819495e-05,3.8900867228503606e-05,5.242267671163496e-06,0.0023215021901829254,3717537.5611886615,7.376786858105446e-07,1.735412250783138e-07,16,1.0742093920814904,30.57436928356494,0.00014709040849771957
192.01079975855757,0.015500000000000002,60,200,19768.925119404415,0.0027303357494576517,19201.079975855755,27927.07816822097,17339.467892959823,3598.8235596143472,802.8853222892428,0.029573604415100232,-0.29212340079672044,0.1401114060386479,0.2075509803317288,0.2781420248044658,8.89270642570156,8.637271184466213,8.74347354020128,0.93,0.13,550.0,0.0011733059705281977,2.010668403011028e-09,7541.770657715783,31.129910939111078,1.6691619965640115e-05,2.137249598495294,0.003724998999214073,0.03583289121242847,0.0009578434135111102,0.01045736258929219,2098.478035387023,5.065312983037263e-06,3.1708666905407955e-05,17,2.4702236129069224,0.01725863998179968,0.00021173409972112886
212.73030572710312,0.01660714285714286,56,200,21333.81883104228,1.5047708507709913e-07,21273.03057271031,30251.679491867646,21080.634560035793,383.62847722929826,146.62885896023545,0.0028575269576282527,-0.29478894430382596,0.012010277503053425,0.01819814655658292,0.0231191467086853,0.022322314931305126,0.02225871006724594,3.7834818349785713,0.93,0.13,550.0,9.307228939827255e-05,2.010668403011028e-09,8585.733572666946,27.438174406934326,1.6921241769881987e-05,1.947129822625746,0.0032720661449044857,0.015557263816643161,0.000844251520213364,0.010082736467439141,4849.497890401242,0.0018213663213802532,2.794829495219924e-05,18,0.1959500528880963,0.03988401916606006,0.07907307407331757
12639.991100195743,0.01660714285714286,56,200,1270064.7591464457,1.5439085721128234e-08,1263999.1100195742,988314.1429474398,987803.9719456783,508888.23677307577,508421.78628323367,0.004798776422221972,0.2850820442159653,0.2857457503889137,0.5151712801586718,0.5153774844398293,0.05290220014759487,0.0526495467440389,0.0018352660543546708,0.93,0.13,550.0,0.0001564803100721829,2.010668403011028e-09,1466635.4932459195,0.0635492463684844,1.5369537404025026e-05,0.06583182194223441,1.9154785413053422e-05,1.918993849887238e-05,1.955361426722597e-06,0.001745792674235376,9997453.575498993,1.2934373409594097e-05,6.47307308115774e-08,19,0.32944633932212103,82.2226628464429,0.003466970593773618
