# units: molT2/m³/s
x_metres,t=0.0s,t=3207.2s,t=6414.4s,t=9621.5s,t=12828.7s,t=16035.9s,t=19243.1s,t=22450.3s,t=25657.4s,t=28864.6s,t=32071.8s,t=35279.0s,t=38486.1s,t=41693.3s,t=44900.5s,t=48107.7s,t=51314.9s,t=54522.0s,t=57729.2s,t=60936.4s,t=64143.6s,t=67350.8s,t=70557.9s,t=73765.1s,t=76972.3s,t=80179.5s,t=83386.6s,t=86593.8s,t=89801.0s,t=93008.2s,t=96215.4s,t=99422.5s,t=102629.7s,t=105836.9s,t=109044.1s,t=112251.3s,t=115458.4s,t=118665.6s,t=121872.8s,t=125080.0s,t=128287.1s,t=131494.3s,t=134701.5s,t=137908.7s,t=141115.9s,t=144323.0s,t=147530.2s,t=150737.4s,t=153944.6s,t=157151.8s,t=160358.9s,t=163566.1s,t=166773.3s,t=169980.5s,t=173187.7s,t=176394.8s,t=179602.0s,t=182809.2s,t=186016.4s,t=189223.5s,t=192430.7s,t=195637.9s,t=198845.1s,t=202052.3s,t=205259.4s,t=208466.6s,t=211673.8s,t=214881.0s,t=218088.2s,t=221295.3s,t=224502.5s,t=227709.7s,t=230916.9s,t=234124.0s,t=237331.2s,t=240538.4s,t=243745.6s,t=246952.8s,t=250159.9s,t=253367.1s,t=256574.3s,t=259781.5s,t=262988.7s,t=266195.8s,t=269403.0s,t=272610.2s,t=275817.4s,t=279024.6s,t=282231.7s,t=285438.9s,t=288646.1s,t=291853.3s,t=295060.4s,t=298267.6s,t=301474.8s,t=304682.0s,t=307889.2s,t=311096.3s,t=314303.5s,t=317510.7s,t=320717.9s,t=323925.1s,t=327132.2s,t=330339.4s,t=333546.6s,t=336753.8s,t=339960.9s,t=343168.1s,t=346375.3s,t=349582.5s,t=352789.7s,t=355996.8s,t=359204.0s,t=362411.2s,t=365618.4s,t=368825.6s,t=372032.7s,t=375239.9s,t=378447.1s,t=381654.3s,t=384861.4s,t=388068.6s,t=391275.8s,t=394483.0s,t=397690.2s,t=400897.3s,t=404104.5s,t=407311.7s,t=410518.9s,t=413726.1s,t=416933.2s,t=420140.4s,t=423347.6s,t=426554.8s,t=429762.0s,t=432969.1s,t=436176.3s,t=439383.5s,t=442590.7s,t=445797.8s,t=449005.0s,t=452212.2s,t=455419.4s,t=458626.6s,t=461833.7s,t=465040.9s,t=468248.1s,t=471455.3s,t=474662.5s,t=477869.6s,t=481076.8s,t=484284.0s,t=487491.2s,t=490698.3s,t=493905.5s,t=497112.7s,t=500319.9s,t=503527.1s,t=506734.2s,t=509941.4s,t=513148.6s,t=516355.8s,t=519563.0s,t=522770.1s,t=525977.3s,t=529184.5s,t=532391.7s,t=535598.8s,t=538806.0s,t=542013.2s,t=545220.4s,t=548427.6s,t=551634.7s,t=554841.9s,t=558049.1s,t=561256.3s,t=564463.5s,t=567670.6s,t=570877.8s,t=574085.0s,t=577292.2s,t=580499.4s,t=583706.5s,t=586913.7s,t=590120.9s,t=593328.1s,t=596535.2s,t=599742.4s,t=602949.6s,t=606156.8s,t=609364.0s,t=612571.1s,t=615778.3s,t=618985.5s,t=622192.7s,t=625399.9s,t=628607.0s,t=631814.2s,t=635021.4s,t=638228.6s,t=641435.7s,t=644642.9s,t=647850.1s,t=651057.3s,t=654264.5s,t=657471.6s,t=660678.8s,t=663886.0s,t=667093.2s,t=670300.4s,t=673507.5s,t=676714.7s,t=679921.9s,t=683129.1s,t=686336.3s,t=689543.4s,t=692750.6s,t=695957.8s,t=699165.0s,t=702372.1s,t=705579.3s,t=708786.5s,t=711993.7s,t=715200.9s,t=718408.0s,t=721615.2s,t=724822.4s,t=728029.6s,t=731236.8s,t=734443.9s,t=737651.1s,t=740858.3s,t=744065.5s,t=747272.6s,t=750479.8s,t=753687.0s,t=756894.2s,t=760101.4s,t=763308.5s,t=766515.7s,t=769722.9s,t=772930.1s,t=776137.3s,t=779344.4s,t=782551.6s,t=785758.8s,t=788966.0s,t=792173.1s,t=795380.3s,t=798587.5s,t=801794.7s,t=805001.9s,t=808209.0s,t=811416.2s,t=814623.4s,t=817830.6s,t=821037.8s,t=824244.9s,t=827452.1s,t=830659.3s,t=833866.5s,t=837073.7s,t=840280.8s,t=843488.0s,t=846695.2s,t=849902.4s,t=853109.5s,t=856316.7s,t=859523.9s,t=862731.1s,t=865938.3s,t=869145.4s,t=872352.6s,t=875559.8s,t=878767.0s,t=881974.2s,t=885181.3s,t=888388.5s,t=891595.7s,t=894802.9s,t=898010.0s,t=901217.2s,t=904424.4s,t=907631.6s,t=910838.8s,t=914045.9s,t=917253.1s,t=920460.3s,t=923667.5s,t=926874.7s,t=930081.8s,t=933289.0s,t=936496.2s,t=939703.4s,t=942910.5s,t=946117.7s,t=949324.9s,t=952532.1s,t=955739.3s,t=958946.4s,t=962153.6s,t=965360.8s,t=968568.0s,t=971775.2s,t=974982.3s,t=978189.5s,t=981396.7s,t=984603.9s,t=987811.1s,t=991018.2s,t=994225.4s,t=997432.6s,t=1000639.8s,t=1003846.9s,t=1007054.1s,t=1010261.3s,t=1013468.5s,t=1016675.7s,t=1019882.8s,t=1023090.0s,t=1026297.2s,t=1029504.4s,t=1032711.6s,t=1035918.7s,t=1039125.9s,t=1042333.1s,t=1045540.3s,t=1048747.4s,t=1051954.6s,t=1055161.8s,t=1058369.0s,t=1061576.2s,t=1064783.3s,t=1067990.5s,t=1071197.7s,t=1074404.9s,t=1077612.1s,t=1080819.2s,t=1084026.4s,t=1087233.6s,t=1090440.8s,t=1093648.0s,t=1096855.1s,t=1100062.3s,t=1103269.5s,t=1106476.7s,t=1109683.8s,t=1112891.0s,t=1116098.2s,t=1119305.4s,t=1122512.6s,t=1125719.7s,t=1128926.9s,t=1132134.1s,t=1135341.3s,t=1138548.5s,t=1141755.6s,t=1144962.8s,t=1148170.0s,t=1151377.2s,t=1154584.3s,t=1157791.5s,t=1160998.7s,t=1164205.9s,t=1167413.1s,t=1170620.2s,t=1173827.4s,t=1177034.6s,t=1180241.8s,t=1183449.0s,t=1186656.1s,t=1189863.3s,t=1193070.5s,t=1196277.7s,t=1199484.8s,t=1202692.0s,t=1205899.2s,t=1209106.4s,t=1212313.6s,t=1215520.7s,t=1218727.9s,t=1221935.1s,t=1225142.3s,t=1228349.5s,t=1231556.6s,t=1234763.8s,t=1237971.0s,t=1241178.2s,t=1244385.4s,t=1247592.5s,t=1250799.7s,t=1254006.9s,t=1257214.1s,t=1260421.2s,t=1263628.4s,t=1266835.6s,t=1270042.8s,t=1273250.0s,t=1276457.1s,t=1279664.3s,t=1282871.5s,t=1286078.7s,t=1289285.9s,t=1292493.0s,t=1295700.2s,t=1298907.4s,t=1302114.6s,t=1305321.7s,t=1308528.9s,t=1311736.1s,t=1314943.3s,t=1318150.5s,t=1321357.6s,t=1324564.8s,t=1327772.0s,t=1330979.2s,t=1334186.4s,t=1337393.5s,t=1340600.7s,t=1343807.9s,t=1347015.1s,t=1350222.2s,t=1353429.4s,t=1356636.6s,t=1359843.8s,t=1363051.0s,t=1366258.1s,t=1369465.3s,t=1372672.5s,t=1375879.7s,t=1379086.9s,t=1382294.0s,t=1385501.2s,t=1388708.4s,t=1391915.6s,t=1395122.8s,t=1398329.9s,t=1401537.1s,t=1404744.3s,t=1407951.5s,t=1411158.6s,t=1414365.8s,t=1417573.0s,t=1420780.2s,t=1423987.4s,t=1427194.5s,t=1430401.7s,t=1433608.9s,t=1436816.1s,t=1440023.3s,t=1443230.4s,t=1446437.6s,t=1449644.8s,t=1452852.0s,t=1456059.1s,t=1459266.3s,t=1462473.5s,t=1465680.7s,t=1468887.9s,t=1472095.0s,t=1475302.2s,t=1478509.4s,t=1481716.6s,t=1484923.8s,t=1488130.9s,t=1491338.1s,t=1494545.3s,t=1497752.5s,t=1500959.7s,t=1504166.8s,t=1507374.0s,t=1510581.2s,t=1513788.4s,t=1516995.5s,t=1520202.7s,t=1523409.9s,t=1526617.1s,t=1529824.3s,t=1533031.4s,t=1536238.6s,t=1539445.8s,t=1542653.0s,t=1545860.2s,t=1549067.3s,t=1552274.5s,t=1555481.7s,t=1558688.9s,t=1561896.0s,t=1565103.2s,t=1568310.4s,t=1571517.6s,t=1574724.8s,t=1577931.9s,t=1581139.1s,t=1584346.3s,t=1587553.5s,t=1590760.7s,t=1593967.8s,t=1597175.0s,t=1600382.2s,t=1603589.4s,t=1606796.5s
0.000000e+00,2.238189e-16,2.215349e-16,2.193103e-16,2.171080e-16,2.149279e-16,2.127696e-16,2.106330e-16,2.085178e-16,2.064239e-16,2.043511e-16,2.022990e-16,2.002675e-16,1.982565e-16,1.962656e-16,1.942948e-16,1.923437e-16,1.904122e-16,1.885001e-16,1.866072e-16,1.847333e-16,1.828783e-16,1.810418e-16,1.792239e-16,1.774241e-16,1.756424e-16,1.738787e-16,1.721326e-16,1.704041e-16,1.686929e-16,1.669989e-16,1.653219e-16,1.636618e-16,1.620183e-16,1.603914e-16,1.587808e-16,1.571863e-16,1.556079e-16,1.540453e-16,1.524984e-16,1.509670e-16,1.494510e-16,1.479503e-16,1.464646e-16,1.449938e-16,1.435378e-16,1.420964e-16,1.406695e-16,1.392569e-16,1.378585e-16,1.364742e-16,1.351037e-16,1.337470e-16,1.324040e-16,1.310744e-16,1.297581e-16,1.284551e-16,1.271652e-16,1.258882e-16,1.246241e-16,1.233726e-16,1.221337e-16,1.209073e-16,1.196932e-16,1.184912e-16,1.173014e-16,1.161234e-16,1.149573e-16,1.138030e-16,1.126602e-16,1.115288e-16,1.104089e-16,1.093002e-16,1.082026e-16,1.071161e-16,1.060404e-16,1.049756e-16,1.039214e-16,1.028779e-16,1.018448e-16,1.008221e-16,9.980963e-17,9.880736e-17,9.781515e-17,9.683291e-17,9.586052e-17,9.489791e-17,9.394496e-17,9.300158e-17,9.206767e-17,9.114314e-17,9.022790e-17,8.932184e-17,8.842489e-17,8.753694e-17,8.665791e-17,8.578770e-17,8.492623e-17,8.407342e-17,8.322917e-17,8.239339e-17,8.156601e-17,8.074694e-17,7.993609e-17,7.913338e-17,7.833874e-17,7.755207e-17,7.677331e-17,7.600236e-17,7.523916e-17,7.448362e-17,7.373567e-17,7.299522e-17,7.226222e-17,7.153657e-17,7.081821e-17,7.010707e-17,6.940306e-17,6.870613e-17,6.801619e-17,6.733318e-17,6.665704e-17,6.598768e-17,6.532504e-17,6.466905e-17,6.401966e-17,6.337678e-17,6.274036e-17,6.211033e-17,6.148663e-17,6.086919e-17,6.025795e-17,5.965285e-17,5.905383e-17,5.846082e-17,5.787376e-17,5.729261e-17,5.671728e-17,5.614774e-17,5.558391e-17,5.502574e-17,5.447318e-17,5.392617e-17,5.338466e-17,5.284858e-17,5.231788e-17,5.179251e-17,5.127242e-17,5.075755e-17,5.024785e-17,4.974327e-17,4.924375e-17,4.874926e-17,4.825972e-17,4.777511e-17,4.729536e-17,4.682042e-17,4.635026e-17,4.588482e-17,4.542405e-17,4.496791e-17,4.451635e-17,4.406932e-17,4.362679e-17,4.318869e-17,4.275500e-17,4.232566e-17,4.190063e-17,4.147987e-17,4.106334e-17,4.065099e-17,4.024278e-17,3.983866e-17,3.943861e-17,3.904257e-17,3.865051e-17,3.826239e-17,3.787817e-17,3.749780e-17,3.712125e-17,3.674849e-17,3.637947e-17,3.601415e-17,3.565250e-17,3.529448e-17,3.494006e-17,3.458920e-17,3.424186e-17,3.389801e-17,3.355761e-17,3.322063e-17,3.288703e-17,3.255679e-17,3.222986e-17,3.190621e-17,3.158581e-17,3.126863e-17,3.095464e-17,3.064380e-17,3.033608e-17,3.003145e-17,2.972988e-17,2.943133e-17,2.913579e-17,2.884321e-17,2.855357e-17,2.826684e-17,2.798299e-17,2.770199e-17,2.742381e-17,2.714842e-17,2.687580e-17,2.660592e-17,2.633875e-17,2.607426e-17,2.581243e-17,2.555322e-17,2.529662e-17,2.504260e-17,2.479112e-17,2.454217e-17,2.429572e-17,2.405175e-17,2.381023e-17,2.357113e-17,2.333443e-17,2.310011e-17,2.286814e-17,2.263850e-17,2.241117e-17,2.218612e-17,2.196333e-17,2.174278e-17,2.152444e-17,2.130830e-17,2.109432e-17,2.088250e-17,2.067280e-17,2.046521e-17,2.025970e-17,2.005625e-17,1.985485e-17,1.965547e-17,1.945809e-17,1.926270e-17,1.906927e-17,1.887778e-17,1.868821e-17,1.850054e-17,1.831476e-17,1.813085e-17,1.794878e-17,1.776854e-17,1.759012e-17,1.741348e-17,1.723862e-17,1.706551e-17,1.689414e-17,1.672449e-17,1.655655e-17,1.639029e-17,1.622570e-17,1.606276e-17,1.590146e-17,1.574178e-17,1.558371e-17,1.542722e-17,1.527230e-17,1.511894e-17,1.496712e-17,1.481682e-17,1.466803e-17,1.452074e-17,1.437492e-17,1.423057e-17,1.408767e-17,1.394620e-17,1.380616e-17,1.366752e-17,1.353027e-17,1.339440e-17,1.325990e-17,1.312674e-17,1.299493e-17,1.286443e-17,1.273525e-17,1.260737e-17,1.248077e-17,1.235544e-17,1.223136e-17,1.210854e-17,1.198695e-17,1.186658e-17,1.174741e-17,1.162945e-17,1.151267e-17,1.139706e-17,1.128261e-17,1.116931e-17,1.105715e-17,1.094612e-17,1.083620e-17,1.072738e-17,1.061966e-17,1.051302e-17,1.040745e-17,1.030294e-17,1.019948e-17,1.009706e-17,9.995664e-18,9.895290e-18,9.795923e-18,9.697553e-18,9.600172e-18,9.503769e-18,9.408333e-18,9.313856e-18,9.220328e-18,9.127739e-18,9.036080e-18,8.945341e-18,8.855513e-18,8.766587e-18,8.678555e-18,8.591406e-18,8.505133e-18,8.419725e-18,8.335176e-18,8.251475e-18,8.168615e-18,8.086587e-18,8.005383e-18,7.924994e-18,7.845413e-18,7.766630e-18,7.688639e-18,7.611431e-18,7.534998e-18,7.459333e-18,7.384427e-18,7.310274e-18,7.236866e-18,7.164194e-18,7.092252e-18,7.021033e-18,6.950529e-18,6.880733e-18,6.811638e-18,6.743236e-18,6.675522e-18,6.608487e-18,6.542126e-18,6.476431e-18,6.411396e-18,6.347013e-18,6.283278e-18,6.220182e-18,6.157720e-18,6.095885e-18,6.034671e-18,5.974072e-18,5.914081e-18,5.854693e-18,5.795901e-18,5.737699e-18,5.680082e-18,5.623044e-18,5.566578e-18,5.510679e-18,5.455342e-18,5.400560e-18,5.346329e-18,5.292642e-18,5.239494e-18,5.186880e-18,5.134794e-18,5.083231e-18,5.032186e-18,4.981654e-18,4.931629e-18,4.882106e-18,4.833081e-18,4.784548e-18,4.736502e-18,4.688939e-18,4.641853e-18,4.595241e-18,4.549096e-18,4.503415e-18,4.458192e-18,4.413423e-18,4.369105e-18,4.325231e-18,4.281797e-18,4.238800e-18,4.196235e-18,4.154097e-18,4.112382e-18,4.071086e-18,4.030205e-18,3.989734e-18,3.949670e-18,3.910008e-18,3.870744e-18,3.831875e-18,3.793396e-18,3.755303e-18,3.717593e-18,3.680262e-18,3.643305e-18,3.606720e-18,3.570501e-18,3.534647e-18,3.499153e-18,3.464015e-18,3.429230e-18,3.394794e-18,3.360704e-18,3.326956e-18,3.293547e-18,3.260474e-18,3.227733e-18,3.195321e-18,3.163234e-18,3.131469e-18,3.100023e-18,3.068893e-18,3.038076e-18,3.007568e-18,2.977367e-18,2.947468e-18,2.917870e-18,2.888570e-18,2.859563e-18,2.830848e-18,2.802421e-18,2.774279e-18,2.746420e-18,2.718841e-18,2.691539e-18,2.664511e-18,2.637755e-18,2.611267e-18,2.585045e-18,2.559086e-18,2.533388e-18,2.507948e-18,2.482764e-18,2.457832e-18,2.433151e-18,2.408718e-18,2.384530e-18,2.360585e-18,2.336880e-18,2.313414e-18,2.290183e-18,2.267185e-18,2.244418e-18,2.221880e-18,2.199568e-18,2.177481e-18,2.155615e-18,2.133968e-18,2.112539e-18,2.091326e-18,2.070325e-18,2.049535e-18,2.028954e-18,2.008579e-18,1.988410e-18,1.968442e-18,1.948676e-18,1.929107e-18,1.909735e-18,1.890558e-18,1.871574e-18,1.852779e-18,1.834174e-18,1.815756e-18,1.797522e-18,1.779472e-18,1.761603e-18,1.743913e-18,1.726401e-18,1.709064e-18,1.691902e-18,1.674912e-18,1.658093e-18,1.641443e-18,1.624960e-18,1.608642e-18,1.592489e-18,1.576497e-18,1.560666e-18,1.544994e-18,1.529480e-18,1.514121e-18,1.498916e-18,1.483864e-18,1.468964e-18,1.454212e-18,1.439609e-18,1.425153e-18
1.660714e-02,2.240022e-16,2.131409e-16,2.110004e-16,2.088816e-16,2.067840e-16,2.047075e-16,2.026519e-16,2.006169e-16,1.986023e-16,1.966080e-16,1.946337e-16,1.926792e-16,1.907444e-16,1.888289e-16,1.869327e-16,1.850556e-16,1.831973e-16,1.813577e-16,1.795365e-16,1.777336e-16,1.759488e-16,1.741820e-16,1.724329e-16,1.707013e-16,1.689872e-16,1.672902e-16,1.656103e-16,1.639473e-16,1.623010e-16,1.606712e-16,1.590577e-16,1.574605e-16,1.558793e-16,1.543140e-16,1.527644e-16,1.512304e-16,1.497117e-16,1.482083e-16,1.467201e-16,1.452467e-16,1.437882e-16,1.423443e-16,1.409149e-16,1.394998e-16,1.380990e-16,1.367122e-16,1.353394e-16,1.339803e-16,1.326349e-16,1.313030e-16,1.299845e-16,1.286792e-16,1.273870e-16,1.261078e-16,1.248415e-16,1.235878e-16,1.223468e-16,1.211182e-16,1.199020e-16,1.186979e-16,1.175060e-16,1.163260e-16,1.151579e-16,1.140015e-16,1.128567e-16,1.117234e-16,1.106015e-16,1.094908e-16,1.083914e-16,1.073029e-16,1.062254e-16,1.051587e-16,1.041027e-16,1.030573e-16,1.020224e-16,1.009979e-16,9.998374e-17,9.897972e-17,9.798578e-17,9.700182e-17,9.602774e-17,9.506345e-17,9.410884e-17,9.316381e-17,9.222827e-17,9.130213e-17,9.038529e-17,8.947765e-17,8.857913e-17,8.768964e-17,8.680907e-17,8.593735e-17,8.507438e-17,8.422008e-17,8.337435e-17,8.253712e-17,8.170829e-17,8.088779e-17,8.007553e-17,7.927142e-17,7.847539e-17,7.768735e-17,7.690723e-17,7.613494e-17,7.537041e-17,7.461355e-17,7.386429e-17,7.312256e-17,7.238827e-17,7.166136e-17,7.094175e-17,7.022936e-17,6.952413e-17,6.882598e-17,6.813484e-17,6.745064e-17,6.677331e-17,6.610278e-17,6.543899e-17,6.478186e-17,6.413133e-17,6.348734e-17,6.284981e-17,6.221868e-17,6.159389e-17,6.097537e-17,6.036307e-17,5.975691e-17,5.915684e-17,5.856280e-17,5.797472e-17,5.739255e-17,5.681622e-17,5.624568e-17,5.568087e-17,5.512173e-17,5.456821e-17,5.402024e-17,5.347778e-17,5.294076e-17,5.240914e-17,5.188286e-17,5.136186e-17,5.084609e-17,5.033550e-17,4.983004e-17,4.932965e-17,4.883429e-17,4.834391e-17,4.785845e-17,4.737786e-17,4.690210e-17,4.643111e-17,4.596486e-17,4.550329e-17,4.504635e-17,4.459400e-17,4.414620e-17,4.370289e-17,4.326403e-17,4.282958e-17,4.239949e-17,4.197372e-17,4.155223e-17,4.113497e-17,4.072190e-17,4.031298e-17,3.990816e-17,3.950741e-17,3.911068e-17,3.871794e-17,3.832914e-17,3.794424e-17,3.756321e-17,3.718601e-17,3.681259e-17,3.644293e-17,3.607697e-17,3.571469e-17,3.535605e-17,3.500101e-17,3.464954e-17,3.430159e-17,3.395714e-17,3.361615e-17,3.327858e-17,3.294440e-17,3.261358e-17,3.228608e-17,3.196187e-17,3.164091e-17,3.132318e-17,3.100864e-17,3.069725e-17,3.038899e-17,3.008383e-17,2.978174e-17,2.948267e-17,2.918661e-17,2.889352e-17,2.860338e-17,2.831615e-17,2.803180e-17,2.775031e-17,2.747165e-17,2.719578e-17,2.692269e-17,2.665233e-17,2.638469e-17,2.611974e-17,2.585745e-17,2.559780e-17,2.534075e-17,2.508628e-17,2.483437e-17,2.458498e-17,2.433811e-17,2.409371e-17,2.385176e-17,2.361225e-17,2.337514e-17,2.314041e-17,2.290803e-17,2.267799e-17,2.245027e-17,2.222482e-17,2.200165e-17,2.178071e-17,2.156199e-17,2.134547e-17,2.113112e-17,2.091893e-17,2.070886e-17,2.050091e-17,2.029504e-17,2.009124e-17,1.988949e-17,1.968976e-17,1.949204e-17,1.929630e-17,1.910253e-17,1.891071e-17,1.872081e-17,1.853282e-17,1.834671e-17,1.816248e-17,1.798009e-17,1.779954e-17,1.762080e-17,1.744385e-17,1.726869e-17,1.709528e-17,1.692361e-17,1.675366e-17,1.658543e-17,1.641888e-17,1.625400e-17,1.609078e-17,1.592920e-17,1.576924e-17,1.561089e-17,1.545413e-17,1.529894e-17,1.514531e-17,1.499322e-17,1.484266e-17,1.469362e-17,1.454607e-17,1.440000e-17,1.425539e-17,1.411224e-17,1.397053e-17,1.383024e-17,1.369136e-17,1.355387e-17,1.341777e-17,1.328303e-17,1.314964e-17,1.301760e-17,1.288688e-17,1.275747e-17,1.262936e-17,1.250254e-17,1.237699e-17,1.225270e-17,1.212966e-17,1.200786e-17,1.188728e-17,1.176791e-17,1.164973e-17,1.153275e-17,1.141694e-17,1.130229e-17,1.118880e-17,1.107644e-17,1.096521e-17,1.085510e-17,1.074610e-17,1.063819e-17,1.053136e-17,1.042560e-17,1.032091e-17,1.021727e-17,1.011467e-17,1.001310e-17,9.912551e-18,9.813011e-18,9.714470e-18,9.616919e-18,9.520347e-18,9.424745e-18,9.330103e-18,9.236412e-18,9.143661e-18,9.051842e-18,8.960945e-18,8.870961e-18,8.781880e-18,8.693694e-18,8.606393e-18,8.519969e-18,8.434413e-18,8.349716e-18,8.265869e-18,8.182865e-18,8.100694e-18,8.019348e-18,7.938819e-18,7.859098e-18,7.780178e-18,7.702051e-18,7.624708e-18,7.548142e-18,7.472345e-18,7.397309e-18,7.323026e-18,7.249490e-18,7.176691e-18,7.104624e-18,7.033281e-18,6.962653e-18,6.892736e-18,6.823520e-18,6.754999e-18,6.687166e-18,6.620015e-18,6.553538e-18,6.487728e-18,6.422580e-18,6.358085e-18,6.294238e-18,6.231032e-18,6.168461e-18,6.106519e-18,6.045198e-18,5.984493e-18,5.924398e-18,5.864906e-18,5.806011e-18,5.747708e-18,5.689991e-18,5.632853e-18,5.576288e-18,5.520292e-18,5.464858e-18,5.409981e-18,5.355655e-18,5.301874e-18,5.248634e-18,5.195928e-18,5.143751e-18,5.092098e-18,5.040964e-18,4.990344e-18,4.940231e-18,4.890622e-18,4.841512e-18,4.792894e-18,4.744764e-18,4.697118e-18,4.649950e-18,4.603256e-18,4.557031e-18,4.511270e-18,4.465969e-18,4.421122e-18,4.376726e-18,4.332776e-18,4.289267e-18,4.246194e-18,4.203555e-18,4.161343e-18,4.119556e-18,4.078188e-18,4.037235e-18,3.996694e-18,3.956560e-18,3.916829e-18,3.877497e-18,3.838559e-18,3.800013e-18,3.761854e-18,3.724078e-18,3.686681e-18,3.649660e-18,3.613011e-18,3.576730e-18,3.540813e-18,3.505257e-18,3.470057e-18,3.435212e-18,3.400716e-18,3.366566e-18,3.332760e-18,3.299293e-18,3.266162e-18,3.233363e-18,3.200894e-18,3.168752e-18,3.136932e-18,3.105431e-18,3.074247e-18,3.043376e-18,3.012814e-18,2.982560e-18,2.952610e-18,2.922960e-18,2.893608e-18,2.864551e-18,2.835786e-18,2.807309e-18,2.779119e-18,2.751211e-18,2.723584e-18,2.696234e-18,2.669159e-18,2.642356e-18,2.615822e-18,2.589554e-18,2.563550e-18,2.537807e-18,2.512323e-18,2.487095e-18,2.462120e-18,2.437395e-18,2.412920e-18,2.388689e-18,2.364703e-18,2.340957e-18,2.317449e-18,2.294178e-18,2.271140e-18,2.248333e-18,2.225756e-18,2.203405e-18,2.181279e-18,2.159375e-18,2.137691e-18,2.116225e-18,2.094974e-18,2.073936e-18,2.053110e-18,2.032493e-18,2.012083e-18,1.991878e-18,1.971876e-18,1.952075e-18,1.932472e-18,1.913067e-18,1.893856e-18,1.874838e-18,1.856011e-18,1.837374e-18,1.818923e-18,1.800658e-18,1.782576e-18,1.764675e-18,1.746955e-18,1.729412e-18,1.712046e-18,1.694854e-18,1.677834e-18,1.660986e-18,1.644306e-18,1.627794e-18,1.611448e-18,1.595266e-18,1.579247e-18,1.563388e-18,1.547689e-18,1.532148e-18,1.516762e-18,1.501531e-18,1.486453e-18,1.471526e-18,1.456749e-18,1.442121e-18,1.427639e-18,1.413303e-18,1.399111e-18,1.385061e-18,1.371153e-18
