# units: molT2
t_seconds,value
3.752399e+05,1.113565e-12
3.784471e+05,1.102383e-12
3.816543e+05,1.091313e-12
3.848614e+05,1.080354e-12
3.880686e+05,1.069505e-12
3.912758e+05,1.058765e-12
3.944830e+05,1.048133e-12
3.976902e+05,1.037608e-12
4.008973e+05,1.027189e-12
4.041045e+05,1.016874e-12
4.073117e+05,1.006662e-12
4.105189e+05,9.965537e-13
4.137261e+05,9.865465e-13
4.169332e+05,9.766397e-13
4.201404e+05,9.668325e-13
4.233476e+05,9.571237e-13
4.265548e+05,9.475124e-13
4.297620e+05,9.379976e-13
4.329691e+05,9.285784e-13
4.361763e+05,9.192538e-13
4.393835e+05,9.100228e-13
4.425907e+05,9.008845e-13
4.457978e+05,8.918379e-13
4.490050e+05,8.828822e-13
4.522122e+05,8.740165e-13
4.554194e+05,8.652397e-13
4.586266e+05,8.565511e-13
4.618337e+05,8.479498e-13
4.650409e+05,8.394348e-13
4.682481e+05,8.310053e-13
4.714553e+05,8.226605e-13
4.746625e+05,8.143995e-13
4.778696e+05,8.062214e-13
4.810768e+05,7.981254e-13
4.842840e+05,7.901108e-13
4.874912e+05,7.821766e-13
4.906983e+05,7.743221e-13
4.939055e+05,7.665465e-13
4.971127e+05,7.588490e-13
5.003199e+05,7.512287e-13
5.035271e+05,7.436850e-13
5.067342e+05,7.362170e-13
5.099414e+05,7.288241e-13
5.131486e+05,7.215053e-13
5.163558e+05,7.142601e-13
5.195630e+05,7.070876e-13
5.227701e+05,6.999871e-13
5.259773e+05,6.929580e-13
5.291845e+05,6.859994e-13
5.323917e+05,6.791107e-13
5.355988e+05,6.722912e-13
5.388060e+05,6.655401e-13
5.420132e+05,6.588569e-13
5.452204e+05,6.522408e-13
5.484276e+05,6.456911e-13
5.516347e+05,6.392071e-13
5.548419e+05,6.327883e-13
5.580491e+05,6.264339e-13
5.612563e+05,6.201434e-13
5.644635e+05,6.139160e-13
5.676706e+05,6.077512e-13
5.708778e+05,6.016482e-13
5.740850e+05,5.956066e-13
5.772922e+05,5.896256e-13
5.804994e+05,5.837047e-13
5.837065e+05,5.778432e-13
5.869137e+05,5.720406e-13
5.901209e+05,5.662962e-13
5.933281e+05,5.606096e-13
5.965352e+05,5.549800e-13
5.997424e+05,5.494070e-13
6.029496e+05,5.438899e-13
6.061568e+05,5.384283e-13
6.093640e+05,5.330215e-13
6.125711e+05,5.276690e-13
6.157783e+05,5.223702e-13
6.189855e+05,5.171246e-13
6.221927e+05,5.119317e-13
6.253999e+05,5.067910e-13
6.286070e+05,5.017019e-13
6.318142e+05,4.966639e-13
6.350214e+05,4.916765e-13
6.382286e+05,4.867391e-13
6.414357e+05,4.818514e-13
6.446429e+05,4.770127e-13
6.478501e+05,4.722226e-13
