# units: molT2/s
t_seconds,value
3.874465e+06,3.372589e-19
3.908156e+06,3.303175e-19
3.941847e+06,3.234889e-19
3.975538e+06,3.167724e-19
4.009229e+06,3.101676e-19
4.042920e+06,3.036738e-19
4.076611e+06,2.972903e-19
4.110302e+06,2.910164e-19
4.143993e+06,2.848513e-19
4.177684e+06,2.787942e-19
4.211375e+06,2.728441e-19
4.245066e+06,2.670001e-19
4.278757e+06,2.612612e-19
4.312448e+06,2.556265e-19
4.346139e+06,2.500949e-19
4.379830e+06,2.446653e-19
4.413521e+06,2.393366e-19
4.447212e+06,2.341077e-19
4.480903e+06,2.289773e-19
4.514594e+06,2.239445e-19
4.548285e+06,2.190078e-19
4.581976e+06,2.141662e-19
4.615667e+06,2.094183e-19
4.649358e+06,2.047631e-19
4.683049e+06,2.001991e-19
4.716740e+06,1.957252e-19
4.750431e+06,1.913400e-19
4.784122e+06,1.870423e-19
4.817813e+06,1.828309e-19
4.851504e+06,1.787044e-19
4.885195e+06,1.746615e-19
4.918886e+06,1.707010e-19
4.952577e+06,1.668216e-19
4.986268e+06,1.630220e-19
5.019959e+06,1.593009e-19
5.053650e+06,1.556570e-19
5.087341e+06,1.520891e-19
5.121032e+06,1.485959e-19
5.154723e+06,1.451761e-19
5.188414e+06,1.418285e-19
5.222105e+06,1.385519e-19
5.255796e+06,1.353450e-19
5.289487e+06,1.322065e-19
5.323178e+06,1.291353e-19
5.356869e+06,1.261302e-19
5.390560e+06,1.231900e-19
5.424251e+06,1.203134e-19
5.457942e+06,1.174993e-19
5.491633e+06,1.147466e-19
5.525324e+06,1.120541e-19
5.559015e+06,1.094207e-19
5.592706e+06,1.068452e-19
5.626397e+06,1.043265e-19
5.660088e+06,1.018636e-19
5.693779e+06,9.945538e-20
5.727470e+06,9.710075e-20
5.761161e+06,9.479866e-20
5.794852e+06,9.254809e-20
5.828543e+06,9.034801e-20
5.862234e+06,8.819741e-20
5.895925e+06,8.609529e-20
5.929616e+06,8.404069e-20
5.963307e+06,8.203263e-20
5.996998e+06,8.007017e-20
6.030689e+06,7.815237e-20
6.064380e+06,7.627831e-20
6.098071e+06,7.444709e-20
6.131762e+06,7.265782e-20
6.165453e+06,7.090961e-20
6.199144e+06,6.920161e-20
6.232835e+06,6.753298e-20
6.266526e+06,6.590287e-20
6.300217e+06,6.431048e-20
6.333908e+06,6.275499e-20
6.367599e+06,6.123562e-20
6.401290e+06,5.975160e-20
6.434981e+06,5.830215e-20
6.468672e+06,5.688654e-20
6.502363e+06,5.550403e-20
6.536054e+06,5.415390e-20
6.569745e+06,5.283544e-20
6.603436e+06,5.154796e-20
6.637127e+06,5.029077e-20
6.670818e+06,4.906322e-20
6.704509e+06,4.786463e-20
6.738200e+06,4.669438e-20
