# units: molT2
t_seconds,value
1.088024e+05,1.736344e-12
1.102727e+05,1.719145e-12
1.117430e+05,1.702117e-12
1.132133e+05,1.685258e-12
1.146836e+05,1.668565e-12
1.161539e+05,1.652038e-12
1.176242e+05,1.635675e-12
1.190945e+05,1.619473e-12
1.205648e+05,1.603432e-12
1.220351e+05,1.587550e-12
1.235054e+05,1.571826e-12
1.249757e+05,1.556257e-12
1.264460e+05,1.540842e-12
1.279163e+05,1.525580e-12
1.293866e+05,1.510469e-12
1.308569e+05,1.495508e-12
1.323272e+05,1.480695e-12
1.337975e+05,1.466029e-12
1.352678e+05,1.451508e-12
1.367381e+05,1.437130e-12
1.382084e+05,1.422896e-12
1.396787e+05,1.408802e-12
1.411490e+05,1.394848e-12
1.426193e+05,1.381032e-12
1.440896e+05,1.367353e-12
1.455599e+05,1.353809e-12
1.470302e+05,1.340399e-12
1.485005e+05,1.327123e-12
1.499708e+05,1.313978e-12
1.514411e+05,1.300963e-12
1.529114e+05,1.288077e-12
1.543817e+05,1.275318e-12
1.558520e+05,1.262686e-12
1.573223e+05,1.250179e-12
1.587926e+05,1.237796e-12
1.602629e+05,1.225536e-12
1.617332e+05,1.213397e-12
1.632035e+05,1.201378e-12
1.646738e+05,1.189479e-12
1.661441e+05,1.177697e-12
1.676144e+05,1.166032e-12
1.690847e+05,1.154482e-12
1.705551e+05,1.143047e-12
1.720254e+05,1.131725e-12
1.734957e+05,1.120515e-12
1.749660e+05,1.109417e-12
1.764363e+05,1.098428e-12
1.779066e+05,1.087548e-12
1.793769e+05,1.076776e-12
1.808472e+05,1.066110e-12
1.823175e+05,1.055551e-12
1.837878e+05,1.045095e-12
1.852581e+05,1.034744e-12
1.867284e+05,1.024495e-12
1.881987e+05,1.014347e-12
1.896690e+05,1.004300e-12
1.911393e+05,9.943523e-13
1.926096e+05,9.845032e-13
1.940799e+05,9.747517e-13
1.955502e+05,9.650968e-13
1.970205e+05,9.555375e-13
1.984908e+05,9.460729e-13
1.999611e+05,9.367021e-13
2.014314e+05,9.274240e-13
2.029017e+05,9.182379e-13
2.043720e+05,9.091427e-13
2.058423e+05,9.001377e-13
2.073126e+05,8.912218e-13
2.087829e+05,8.823943e-13
2.102532e+05,8.736542e-13
2.117235e+05,8.650006e-13
2.131938e+05,8.564328e-13
2.146641e+05,8.479498e-13
2.161344e+05,8.395509e-13
2.176047e+05,8.312351e-13
2.190750e+05,8.230017e-13
2.205453e+05,8.148499e-13
2.220156e+05,8.067788e-13
2.234859e+05,7.987877e-13
2.249562e+05,7.908757e-13
2.264265e+05,7.830421e-13
2.278968e+05,7.752860e-13
2.293671e+05,7.676068e-13
2.308374e+05,7.600037e-13
2.323077e+05,7.524758e-13
2.337780e+05,7.450226e-13
2.352483e+05,7.376431e-13
