# units: 1/m
x_metres,value
6.429630e-01,2.533306e-01
6.458333e-01,2.533471e-01
6.487037e-01,2.533636e-01
6.515741e-01,2.533801e-01
6.544444e-01,2.533967e-01
6.573148e-01,2.534132e-01
6.601852e-01,2.534297e-01
6.630556e-01,2.534463e-01
6.659259e-01,2.534628e-01
6.687963e-01,2.534794e-01
6.716667e-01,2.534959e-01
6.745370e-01,2.535125e-01
6.774074e-01,2.535290e-01
6.802778e-01,2.535456e-01
6.831481e-01,2.535621e-01
6.860185e-01,2.535787e-01
6.888889e-01,2.535953e-01
6.917593e-01,2.536118e-01
6.946296e-01,2.536284e-01
6.975000e-01,2.536450e-01
7.003704e-01,2.536615e-01
7.032407e-01,2.536781e-01
7.061111e-01,2.536947e-01
7.089815e-01,2.537113e-01
7.118519e-01,2.537279e-01
7.147222e-01,2.537444e-01
7.175926e-01,2.537610e-01
7.204630e-01,2.537776e-01
7.233333e-01,2.537942e-01
7.262037e-01,2.538108e-01
7.290741e-01,2.538274e-01
7.319444e-01,2.538440e-01
7.348148e-01,2.538606e-01
7.376852e-01,2.538772e-01
7.405556e-01,2.538938e-01
7.434259e-01,2.539105e-01
7.462963e-01,2.539271e-01
7.491667e-01,2.539437e-01
7.520370e-01,2.539603e-01
7.549074e-01,2.539769e-01
7.577778e-01,2.539936e-01
7.606481e-01,2.540102e-01
7.635185e-01,2.540268e-01
7.663889e-01,2.540435e-01
7.692593e-01,2.540601e-01
7.721296e-01,2.540768e-01
7.750000e-01,2.540934e-01
7.778704e-01,2.541100e-01
7.807407e-01,2.541267e-01
7.836111e-01,2.541434e-01
7.864815e-01,2.541600e-01
7.893519e-01,2.541767e-01
7.922222e-01,2.541933e-01
7.950926e-01,2.542100e-01
7.979630e-01,2.542267e-01
8.008333e-01,2.542433e-01
8.037037e-01,2.542600e-01
8.065741e-01,2.542767e-01
8.094444e-01,2.542933e-01
8.123148e-01,2.543100e-01
8.151852e-01,2.543267e-01
8.180556e-01,2.543434e-01
8.209259e-01,2.543601e-01
8.237963e-01,2.543768e-01
8.266667e-01,2.543935e-01
8.295370e-01,2.544102e-01
8.324074e-01,2.544269e-01
8.352778e-01,2.544436e-01
8.381481e-01,2.544603e-01
8.410185e-01,2.544770e-01
8.438889e-01,2.544937e-01
8.467593e-01,2.545104e-01
8.496296e-01,2.545271e-01
8.525000e-01,2.545438e-01
8.553704e-01,2.545606e-01
8.582407e-01,2.545773e-01
8.611111e-01,2.545940e-01
8.639815e-01,2.546107e-01
8.668519e-01,2.546275e-01
8.697222e-01,2.546442e-01
8.725926e-01,2.546609e-01
8.754630e-01,2.546777e-01
8.783333e-01,2.546944e-01
8.812037e-01,2.547112e-01
8.840741e-01,2.547279e-01
8.869444e-01,2.547447e-01
8.898148e-01,2.547614e-01
8.926852e-01,2.547782e-01
8.955556e-01,2.547949e-01
8.984259e-01,2.548117e-01
9.012963e-01,2.548285e-01
9.041667e-01,2.548452e-01
9.070370e-01,2.548620e-01
9.099074e-01,2.548788e-01
9.127778e-01,2.548955e-01
9.156481e-01,2.549123e-01
9.185185e-01,2.549291e-01
9.213889e-01,2.549459e-01
9.242593e-01,2.549627e-01
9.271296e-01,2.549795e-01
9.300000e-01,2.549963e-01
