# units: molT2
t_seconds,value
5.559015e+06,1.476191e-13
5.592706e+06,1.440188e-13
5.626397e+06,1.405033e-13
5.660088e+06,1.370709e-13
5.693779e+06,1.337195e-13
5.727470e+06,1.304476e-13
5.761161e+06,1.272532e-13
5.794852e+06,1.241346e-13
5.828543e+06,1.210902e-13
5.862234e+06,1.181182e-13
5.895925e+06,1.152171e-13
5.929616e+06,1.123852e-13
5.963307e+06,1.096210e-13
5.996998e+06,1.069229e-13
6.030689e+06,1.042894e-13
6.064380e+06,1.017191e-13
6.098071e+06,9.921051e-14
6.131762e+06,9.676218e-14
6.165453e+06,9.437277e-14
6.199144e+06,9.204091e-14
6.232835e+06,8.976527e-14
6.266526e+06,8.754457e-14
6.300217e+06,8.537752e-14
6.333908e+06,8.326289e-14
6.367599e+06,8.119945e-14
6.401290e+06,7.918603e-14
6.434981e+06,7.722144e-14
6.468672e+06,7.530455e-14
6.502363e+06,7.343425e-14
6.536054e+06,7.160945e-14
6.569745e+06,6.982907e-14
6.603436e+06,6.809208e-14
6.637127e+06,6.639745e-14
6.670818e+06,6.474419e-14
6.704509e+06,6.313131e-14
6.738200e+06,6.155787e-14
