# units: molT2/s
t_seconds,value
1.031754e+05,1.276646e-18
1.036108e+05,1.270295e-18
1.040461e+05,1.263975e-18
1.044814e+05,1.257686e-18
1.049168e+05,1.251429e-18
1.053521e+05,1.245203e-18
1.057875e+05,1.239008e-18
1.062228e+05,1.232843e-18
1.066581e+05,1.226710e-18
1.070935e+05,1.220606e-18
1.075288e+05,1.214534e-18
1.079641e+05,1.208491e-18
1.083995e+05,1.202478e-18
1.088348e+05,1.196496e-18
1.092702e+05,1.190543e-18
1.097055e+05,1.184620e-18
1.101408e+05,1.178726e-18
1.105762e+05,1.172862e-18
1.110115e+05,1.167026e-18
1.114469e+05,1.161220e-18
1.118822e+05,1.155443e-18
1.123175e+05,1.149694e-18
1.127529e+05,1.143974e-18
1.131882e+05,1.138283e-18
1.136236e+05,1.132619e-18
1.140589e+05,1.126984e-18
1.144942e+05,1.121377e-18
1.149296e+05,1.115798e-18
1.153649e+05,1.110247e-18
1.158003e+05,1.104723e-18
1.162356e+05,1.099227e-18
1.166709e+05,1.093758e-18
1.171063e+05,1.088316e-18
1.175416e+05,1.082902e-18
1.179770e+05,1.077514e-18
1.184123e+05,1.072153e-18
1.188476e+05,1.066819e-18
1.192830e+05,1.061511e-18
1.197183e+05,1.056230e-18
1.201537e+05,1.050975e-18
1.205890e+05,1.045746e-18
1.210243e+05,1.040543e-18
1.214597e+05,1.035366e-18
1.218950e+05,1.030215e-18
1.223303e+05,1.025089e-18
1.227657e+05,1.019989e-18
1.232010e+05,1.014915e-18
1.236364e+05,1.009865e-18
1.240717e+05,1.004841e-18
1.245070e+05,9.998416e-19
1.249424e+05,9.948671e-19
1.253777e+05,9.899174e-19
1.258131e+05,9.849924e-19
1.262484e+05,9.800918e-19
1.266837e+05,9.752156e-19
1.271191e+05,9.703637e-19
1.275544e+05,9.655359e-19
1.279898e+05,9.607321e-19
1.284251e+05,9.559523e-19
1.288604e+05,9.511962e-19
1.292958e+05,9.464637e-19
1.297311e+05,9.417549e-19
1.301665e+05,9.370694e-19
1.306018e+05,9.324073e-19
1.310371e+05,9.277683e-19
1.314725e+05,9.231524e-19
1.319078e+05,9.185595e-19
1.323432e+05,9.139895e-19
1.327785e+05,9.094422e-19
1.332138e+05,9.049175e-19
1.336492e+05,9.004153e-19
1.340845e+05,8.959355e-19
1.345198e+05,8.914780e-19
1.349552e+05,8.870427e-19
1.353905e+05,8.826295e-19
1.358259e+05,8.782382e-19
1.362612e+05,8.738687e-19
1.366965e+05,8.695210e-19
1.371319e+05,8.651950e-19
1.375672e+05,8.608904e-19
1.380026e+05,8.566073e-19
1.384379e+05,8.523454e-19
1.388732e+05,8.481048e-19
1.393086e+05,8.438853e-19
1.397439e+05,8.396868e-19
1.401793e+05,8.355091e-19
1.406146e+05,8.313523e-19
1.410499e+05,8.272161e-19
1.414853e+05,8.231005e-19
1.419206e+05,8.190054e-19
1.423560e+05,8.149306e-19
1.427913e+05,8.108762e-19
1.432266e+05,8.068419e-19
1.436620e+05,8.028276e-19
1.440973e+05,7.988334e-19
1.445327e+05,7.948590e-19
1.449680e+05,7.909044e-19
1.454033e+05,7.869694e-19
1.458387e+05,7.830541e-19
1.462740e+05,7.791582e-19
1.467093e+05,7.752817e-19
1.471447e+05,7.714245e-19
1.475800e+05,7.675865e-19
1.480154e+05,7.637675e-19
1.484507e+05,7.599676e-19
1.488860e+05,7.561866e-19
1.493214e+05,7.524244e-19
1.497567e+05,7.486809e-19
1.501921e+05,7.449560e-19
1.506274e+05,7.412497e-19
